median_list_price,homes_sold,pending_sales,new_listings,inventory,months_of_supply,median_dom,avg_sale_to_list,sold_above_list,price_drops,off_market_in_two_weeks,period_begin,period_end,"region_Nassau County, NY","region_Suffolk County, NY",property_type_All Residential,property_type_Condo/Co-op,property_type_Multi-Family (2-4 Unit),property_type_Single Family Residential,property_type_Townhouse,label
419000.0,894.0,747.0,1552.0,5055.0,5.7,68.0,0.979019582775338,0.2472035794183445,0.1444114737883283,0.216867469879518,737091,737118,0.0,1.0,0.0,0.0,0.0,1.0,0.0,385000.0
349000.0,1267.0,733.0,1752.0,9218.0,7.3,73.0,0.9589145570219264,0.1247040252565114,0.2162074202646995,0.1255115961800818,735477,735506,0.0,1.0,1.0,0.0,0.0,0.0,0.0,330000.0
379000.0,1577.0,1068.0,1779.0,6501.0,4.1,50.0,0.97800085993931,0.2339885859226379,0.1852022765728349,0.1189138576779026,736573,736602,0.0,1.0,1.0,0.0,0.0,0.0,0.0,361000.0
439000.0,196.0,189.0,258.0,645.0,3.3,38.0,0.9810095651248248,0.2551020408163265,0.2170542635658914,0.1693121693121693,737211,737240,0.0,1.0,0.0,1.0,0.0,0.0,0.0,298750.0
525000.0,157.0,204.0,248.0,316.0,2.0,39.0,0.9992144840693872,0.4012738853503184,0.1012658227848101,0.3186274509803921,737881,737910,0.0,1.0,0.0,1.0,0.0,0.0,0.0,320000.0
369999.5,1346.0,1010.0,1703.0,5966.0,4.4,47.0,0.9792132221381336,0.2682020802377414,0.2093530003352329,0.1188118811881188,736511,736541,0.0,1.0,0.0,0.0,0.0,1.0,0.0,373500.0
346499.5,192.0,109.0,216.0,1152.0,6.0,89.0,0.9567499351852468,0.1145833333333333,0.1840277777777777,0.091743119266055,735112,735141,0.0,1.0,0.0,1.0,0.0,0.0,0.0,269350.0
529000.0,160.0,101.0,168.0,541.0,3.4,50.0,0.971950704214474,0.1437499999999999,0.1534195933456561,0.1584158415841584,736573,736602,1.0,0.0,0.0,1.0,0.0,0.0,0.0,345000.0
699000.0,1002.0,799.0,1108.0,2222.0,2.2,42.0,0.990784972189858,0.3922155688622754,0.1035103510351035,0.3604505632040049,738187,738214,1.0,0.0,1.0,0.0,0.0,0.0,0.0,650000.0
399000.0,152.0,129.0,251.0,571.0,3.8,58.0,0.9744609791533896,0.1578947368421052,0.1278458844133099,0.1395348837209302,736754,736784,0.0,1.0,0.0,1.0,0.0,0.0,0.0,239000.0
394900.0,1397.0,1469.0,2415.0,6784.0,4.9,63.0,0.9765399815895482,0.2405153901216893,0.1963443396226415,0.15929203539823,736450,736480,0.0,1.0,1.0,0.0,0.0,0.0,0.0,339000.0
439495.0,2.0,1.0,2.0,20.0,10.0,17.0,0.994691376412264,0.0,0.1,0.0,737516,737545,0.0,1.0,0.0,0.0,0.0,0.0,1.0,382000.0
649000.0,1383.0,1118.0,1182.0,2835.0,2.0,26.0,1.0041690567650638,0.5307302964569774,0.1947089947089947,0.2379248658318425,738003,738033,1.0,0.0,0.0,0.0,0.0,1.0,0.0,685000.0
419000.0,1002.0,430.0,595.0,5011.0,5.0,77.0,0.950413088687156,0.0838323353293413,0.0834164837357812,0.1186046511627907,735203,735233,1.0,0.0,1.0,0.0,0.0,0.0,0.0,410000.0
549900.0,771.0,553.0,807.0,2203.0,2.9,37.0,0.9905462181249884,0.4202334630350194,0.1793009532455742,0.2350813743218806,738521,738551,0.0,1.0,0.0,0.0,0.0,1.0,0.0,550000.0
599000.0,12.0,11.0,22.0,47.0,3.9,43.0,0.9686568542865052,0.3333333333333333,0.1489361702127659,0.4545454545454545,738702,738732,0.0,1.0,0.0,0.0,1.0,0.0,0.0,670000.0
500000.0,673.0,822.0,1616.0,4570.0,6.8,87.0,0.9600675192074432,0.1530460624071322,0.1754923413566739,0.145985401459854,736055,736084,1.0,0.0,0.0,0.0,0.0,1.0,0.0,459000.0
333750.0,3.0,370.18299711815564,5.0,50.0,16.7,1.0,0.9664323348787142,0.3333333333333333,0.1799999999999999,0.18860376482180485,734747,734776,0.0,1.0,0.0,0.0,0.0,0.0,1.0,342800.0
529000.0,16.0,14.0,31.0,33.0,2.1,20.0,0.9963445553013842,0.375,0.0303030303030303,0.2142857142857142,737942,737971,0.0,1.0,0.0,0.0,0.0,0.0,1.0,575500.0
549999.0,1122.0,857.0,1426.0,4666.0,4.2,34.0,0.979356897633,0.2754010695187165,0.2284612087441063,0.1248541423570595,736876,736906,1.0,0.0,0.0,0.0,0.0,1.0,0.0,550000.0
349000.0,177.0,114.0,255.0,1242.0,7.0,69.0,0.9546988288138304,0.0564971751412429,0.214170692431562,0.087719298245614,735415,735445,0.0,1.0,0.0,1.0,0.0,0.0,0.0,235000.0
669000.0,5.0,2.0,1.0,11.0,2.2,91.0,1.0036236137238843,0.4,0.0909090909090909,0.0,738156,738186,1.0,0.0,0.0,0.0,0.0,0.0,1.0,669000.0
459000.0,702.0,466.0,1104.0,5245.0,7.5,89.0,0.9581792126394482,0.121082621082621,0.0918970448045757,0.1716738197424892,735630,735657,1.0,0.0,1.0,0.0,0.0,0.0,0.0,409000.0
339000.0,188.0,78.0,249.0,1140.0,6.1,96.0,0.9617205717691458,0.0691489361702127,0.1657894736842105,0.064102564102564,735507,735537,0.0,1.0,0.0,1.0,0.0,0.0,0.0,247500.0
344000.0,2.0,7.0,27.0,134.0,67.0,67.0,0.9423506552880218,0.0,0.1641791044776119,0.1428571428571428,735599,735629,0.0,1.0,0.0,0.0,0.0,0.0,1.0,472312.5
649949.5,3.0,370.18299711815564,2.0,17.0,5.7,80.0,0.9572383222566436,0.0,0.2352941176470588,0.18860376482180485,738490,738520,1.0,0.0,0.0,0.0,0.0,0.0,1.0,470000.0
489000.0,13.0,32.0,44.0,74.0,5.7,126.0,0.9775799276687388,0.3846153846153846,0.1621621621621621,0.28125,737638,737668,0.0,1.0,0.0,0.0,1.0,0.0,0.0,472000.0
379900.0,1250.0,971.0,1394.0,5380.0,4.3,56.0,0.976265909445264,0.2376,0.1953531598513011,0.1555097837281153,736603,736633,0.0,1.0,0.0,0.0,0.0,1.0,0.0,370000.0
319990.0,12.0,10.0,25.0,125.0,10.4,141.0,0.952786118274176,0.1666666666666666,0.0719999999999999,0.0,735173,735202,0.0,1.0,0.0,0.0,1.0,0.0,0.0,310850.0
319000.0,5.0,1.0,6.0,57.0,11.4,57.0,0.9736863430979936,0.0,0.175438596491228,0.0,734716,734746,0.0,1.0,0.0,0.0,0.0,0.0,1.0,232000.0
389000.0,1487.0,773.0,941.0,5277.0,3.5,55.0,0.9778717171024168,0.2609280430396772,0.1169224938411976,0.1099611901681759,737029,737059,0.0,1.0,1.0,0.0,0.0,0.0,0.0,376550.0
349000.0,112.0,45.0,164.0,996.0,8.9,116.0,0.9574619671623232,0.0446428571428571,0.0863453815261044,0.1777777777777777,735630,735657,0.0,1.0,0.0,1.0,0.0,0.0,0.0,239000.0
489900.0,155.0,107.0,149.0,286.0,1.8,35.0,0.993084661062562,0.4193548387096774,0.1118881118881118,0.2803738317757009,737822,737849,0.0,1.0,0.0,1.0,0.0,0.0,0.0,310000.0
399000.0,3.0,1.0,5.0,9.0,3.0,53.0,0.9834810345600488,0.3333333333333333,0.4444444444444444,1.0,736754,736784,0.0,1.0,0.0,0.0,0.0,0.0,1.0,245000.0
536450.0,1518.0,1114.0,1430.0,5175.0,3.4,39.0,0.9767675676561116,0.2470355731225296,0.2278260869565217,0.1256732495511669,736907,736937,1.0,0.0,1.0,0.0,0.0,0.0,0.0,545000.0
399000.0,1836.0,1427.0,2018.0,6622.0,3.6,40.0,0.9859083524110452,0.3071895424836601,0.2313500453035336,0.1492641906096706,736907,736937,0.0,1.0,1.0,0.0,0.0,0.0,0.0,400000.0
589000.0,111.0,142.0,169.0,279.0,2.5,36.0,0.9893987210314736,0.3423423423423423,0.1792114695340501,0.3169014084507042,738611,738640,0.0,1.0,0.0,1.0,0.0,0.0,0.0,370500.0
349990.0,17.0,10.0,25.0,152.0,8.9,117.0,0.9530404793376914,0.1176470588235294,0.1118421052631579,0.1,735658,735688,0.0,1.0,0.0,0.0,1.0,0.0,0.0,350000.0
449000.0,7.0,4.0,13.0,82.0,11.7,104.0,0.9656255808530012,0.0,0.073170731707317,0.0,735507,735537,1.0,0.0,0.0,0.0,0.0,0.0,1.0,459000.0
499000.0,1316.0,1278.0,1635.0,2459.0,1.9,38.0,1.0055696695514853,0.5053191489361702,0.1329808865392435,0.4272300469483568,737850,737880,0.0,1.0,0.0,0.0,0.0,1.0,0.0,481390.0
365000.0,42.0,8.0,4.0,19.0,0.5,90.0,0.9727955174192484,0.238095238095238,0.1052631578947368,0.0,736330,736360,0.0,1.0,0.0,0.0,0.0,0.0,1.0,348000.0
549000.0,656.0,605.0,1224.0,3314.0,5.1,59.0,0.9691776729656156,0.1951219512195122,0.14031382015691,0.2049586776859504,736726,736753,1.0,0.0,0.0,0.0,0.0,1.0,0.0,520000.0
399500.0,18.0,14.0,26.0,97.0,5.4,39.0,0.9777164595846312,0.2222222222222222,0.2164948453608247,0.2142857142857142,736876,736906,0.0,1.0,0.0,0.0,1.0,0.0,0.0,489500.0
349990.0,1171.0,665.0,1057.0,5576.0,4.8,78.0,0.9686823357741264,0.1844577284372331,0.156025824964132,0.1037593984962406,736269,736298,0.0,1.0,0.0,0.0,0.0,1.0,0.0,345000.0
425777.0,1159.0,656.0,1273.0,5935.0,5.1,76.0,0.9513556905998168,0.1000862812769629,0.1732097725358045,0.1280487804878048,735142,735172,1.0,0.0,1.0,0.0,0.0,0.0,0.0,418000.0
399999.0,6.0,1.0,4.0,9.0,1.5,60.0,0.9888355684854364,0.1666666666666666,0.1111111111111111,0.0,737364,737393,0.0,1.0,0.0,0.0,0.0,0.0,1.0,332000.0
375000.0,731.0,700.0,2134.0,7422.0,10.2,121.0,0.9576609131890854,0.1162790697674418,0.1875505254648342,0.1499999999999999,735689,735718,0.0,1.0,0.0,0.0,0.0,1.0,0.0,320000.0
349990.0,42.0,16.0,18.0,52.0,1.2,71.0,0.9614197047926852,0.0476190476190476,0.1153846153846153,0.0625,736269,736298,0.0,1.0,0.0,0.0,0.0,0.0,1.0,332249.5
489000.0,551.0,781.0,1673.0,4774.0,8.699999999999998,96.0,0.9526366029522868,0.0943738656987295,0.1813992459153749,0.1370038412291933,735324,735353,1.0,0.0,0.0,0.0,0.0,1.0,0.0,425000.0
659000.0,7.0,1.0,2.0,12.0,1.7,84.0,0.9888285988275,0.2857142857142857,0.3333333333333333,0.0,738125,738155,1.0,0.0,0.0,0.0,0.0,0.0,1.0,687000.0
429000.0,1153.0,653.0,997.0,4778.0,4.1,57.0,0.9559723835888544,0.1352992194275802,0.1810380912515696,0.1026033690658499,735081,735111,1.0,0.0,0.0,0.0,0.0,1.0,0.0,455000.0
369999.5,4.0,4.0,7.0,19.0,4.8,47.0,0.9540406479339923,0.0,0.1052631578947368,0.0,736511,736541,0.0,1.0,0.0,0.0,0.0,0.0,1.0,259950.0
419000.0,138.0,115.0,161.0,491.0,3.6,50.0,0.9723766379489897,0.1594202898550724,0.1466395112016293,0.1478260869565217,737091,737118,0.0,1.0,0.0,1.0,0.0,0.0,0.0,257000.0
517000.0,1667.0,1522.0,1717.0,3462.0,2.1,25.0,1.0202685671576277,0.6028794241151769,0.1813980358174465,0.2457293035479632,738034,738063,0.0,1.0,1.0,0.0,0.0,0.0,0.0,525000.0
461000.0,39.0,24.0,47.0,226.0,5.8,53.0,0.9393337020995346,0.0769230769230769,0.1769911504424778,0.2083333333333333,735477,735506,1.0,0.0,0.0,0.0,1.0,0.0,0.0,457000.0
459000.0,808.0,362.0,1176.0,5268.0,6.5,83.0,0.9524303593860208,0.094059405940594,0.119969627942293,0.1657458563535911,735599,735629,1.0,0.0,1.0,0.0,0.0,0.0,0.0,430000.0
361250.0,11.0,12.0,36.0,140.0,12.7,118.0,0.9488125371405652,0.0,0.2142857142857142,0.1666666666666666,735324,735353,0.0,1.0,0.0,0.0,1.0,0.0,0.0,370800.0
337350.0,22.0,7.0,39.0,153.0,7.0,148.0,0.9292027893324268,0.0909090909090909,0.2156862745098039,0.0,734928,734958,0.0,1.0,0.0,0.0,1.0,0.0,0.0,284000.0
419990.0,4.0,7.0,9.0,10.0,2.5,38.0,0.959677927197088,0.5,0.6999999999999998,0.5714285714285714,736846,736875,0.0,1.0,0.0,0.0,0.0,0.0,1.0,243520.0
349000.0,1357.0,554.0,1002.0,7606.0,5.6,95.0,0.959110025328106,0.1363301400147383,0.1097817512490139,0.0866425992779783,735933,735963,0.0,1.0,1.0,0.0,0.0,0.0,0.0,327500.0
549000.0,13.0,11.0,17.0,19.0,1.5,28.0,1.0018931035261365,0.6153846153846154,0.1052631578947368,0.5454545454545454,738187,738214,0.0,1.0,0.0,0.0,0.0,0.0,1.0,410000.0
555000.0,1160.0,923.0,1315.0,5065.0,4.4,46.0,0.972569822020983,0.221551724137931,0.2661401776900296,0.1018418201516793,737241,737271,1.0,0.0,0.0,0.0,0.0,1.0,0.0,551000.0
334990.0,107.0,40.0,233.0,1071.0,10.0,129.0,0.9428480225174092,0.0467289719626168,0.1363211951447245,0.225,734869,734899,0.0,1.0,0.0,1.0,0.0,0.0,0.0,247500.0
469000.0,1007.0,705.0,1382.0,4516.0,4.5,47.0,0.9823479189145032,0.2800397219463753,0.1067316209034543,0.2099290780141843,737546,737576,0.0,1.0,1.0,0.0,0.0,0.0,0.0,430000.0
359000.0,21.0,10.0,33.0,151.0,7.2,102.0,0.915925921967118,0.0,0.2052980132450331,0.1,735780,735810,0.0,1.0,0.0,0.0,1.0,0.0,0.0,325000.0
337350.0,607.0,497.0,1534.0,6361.0,10.5,141.0,0.941893411291252,0.0906095551894563,0.1440025153277786,0.1388329979879275,734928,734958,0.0,1.0,0.0,0.0,0.0,1.0,0.0,316000.0
550000.0,1251.0,1028.0,1300.0,3435.0,2.7,33.0,1.0109288265374703,0.5195843325339728,0.2477438136826783,0.230544747081712,738429,738459,0.0,1.0,1.0,0.0,0.0,0.0,0.0,550000.0
319000.0,1128.0,535.0,1407.0,9091.0,8.099999999999998,94.0,0.9496564680415762,0.0984042553191489,0.1828181718182818,0.1009345794392523,734716,734746,0.0,1.0,1.0,0.0,0.0,0.0,0.0,320000.0
632500.0,122.0,168.0,241.0,764.0,6.3,38.0,0.9685809542845788,0.1229508196721311,0.200261780104712,0.1428571428571428,737669,737698,1.0,0.0,0.0,1.0,0.0,0.0,0.0,365000.0
374250.0,1585.0,1233.0,2172.0,7906.0,5.0,74.0,0.9678042443292042,0.1501577287066246,0.206046040981533,0.1281427412814274,736116,736145,0.0,1.0,1.0,0.0,0.0,0.0,0.0,345000.0
529000.0,926.0,1146.0,1918.0,5842.0,6.3,64.0,0.9627680050209656,0.1371490280777537,0.186237589866484,0.1727748691099476,736085,736115,1.0,0.0,1.0,0.0,0.0,0.0,0.0,450000.0
459000.0,158.0,78.0,109.0,741.0,4.7,92.0,0.9567980477376616,0.0759493670886075,0.0917678812415654,0.0769230769230769,735933,735963,1.0,0.0,0.0,1.0,0.0,0.0,0.0,250000.0
599999.0,14.0,12.0,14.0,20.0,1.4,35.0,1.0164884031574954,0.4285714285714285,0.1499999999999999,0.3333333333333333,738764,738793,0.0,1.0,0.0,0.0,0.0,0.0,1.0,617500.0
499900.0,24.0,14.0,26.0,101.0,4.2,78.0,0.9678870443086998,0.1666666666666666,0.1881188118811881,0.1428571428571428,735750,735779,1.0,0.0,0.0,0.0,0.0,0.0,1.0,468750.0
449000.0,139.0,127.0,199.0,476.0,3.4,52.0,0.9720106660055098,0.1510791366906474,0.1386554621848739,0.2755905511811023,737456,737484,0.0,1.0,0.0,1.0,0.0,0.0,0.0,281000.0
479000.0,124.0,136.0,273.0,533.0,4.3,42.0,0.975378907974891,0.1532258064516129,0.1407129455909943,0.2352941176470588,737577,737606,0.0,1.0,0.0,1.0,0.0,0.0,0.0,262500.0
550000.0,1220.0,1449.0,1876.0,2761.0,2.3,27.0,1.0186105690677434,0.5844262295081966,0.1159000362187613,0.3850931677018633,738246,738275,0.0,1.0,1.0,0.0,0.0,0.0,0.0,540000.0
302500.0,957.0,377.0,562.0,6310.0,6.6,95.0,0.9553824789444048,0.1149425287356321,0.0846275752773375,0.0716180371352785,735203,735233,0.0,1.0,0.0,0.0,0.0,1.0,0.0,315000.0
425000.0,214.0,179.0,214.0,602.0,2.8,40.0,0.9808157530952368,0.1822429906542056,0.2375415282392026,0.1340782122905027,737241,737271,0.0,1.0,0.0,1.0,0.0,0.0,0.0,288500.0
340800.0,123.0,94.0,277.0,1370.0,11.1,140.0,0.9390472979085182,0.056910569105691,0.2072992700729927,0.1276595744680851,734624,734654,0.0,1.0,0.0,1.0,0.0,0.0,0.0,240000.0
549888.0,33.0,28.0,58.0,179.0,5.4,38.0,0.9361528313334508,0.2121212121212121,0.217877094972067,0.1428571428571428,736968,736998,1.0,0.0,0.0,0.0,1.0,0.0,0.0,550000.0
699994.5,30.0,20.0,36.0,87.0,2.9,48.0,0.9392670371591056,0.2,0.160919540229885,0.25,738580,738610,1.0,0.0,0.0,0.0,1.0,0.0,0.0,732500.0
349997.0,2.0,4.0,8.0,36.0,18.0,42.0,0.9775812626461126,0.0,0.25,0.0,734959,734988,0.0,1.0,0.0,0.0,0.0,0.0,1.0,221950.0
449000.0,9.0,9.0,19.0,65.0,7.2,70.0,0.9561983570366412,0.1111111111111111,0.2,0.3333333333333333,737456,737484,0.0,1.0,0.0,0.0,1.0,0.0,0.0,490000.0
519000.0,1524.0,1502.0,1797.0,3161.0,2.1,22.0,1.0291195652021723,0.6535433070866141,0.1673521037646314,0.2782956058588548,737972,738002,0.0,1.0,0.0,0.0,0.0,1.0,0.0,540000.0
429000.0,3.0,2.0,4.0,24.0,8.0,36.0,0.931283728922852,0.0,0.0833333333333333,0.0,735081,735111,1.0,0.0,0.0,0.0,0.0,0.0,1.0,975000.0
449000.0,654.0,530.0,1821.0,7427.0,11.4,146.0,0.9347649690553194,0.0519877675840978,0.1938871684394775,0.1245283018867924,734563,734593,1.0,0.0,1.0,0.0,0.0,0.0,0.0,365000.0
509000.0,18.0,16.0,19.0,70.0,3.9,35.0,1.0069440429195704,0.5,0.0285714285714285,0.4375,738095,738124,0.0,1.0,0.0,0.0,1.0,0.0,0.0,567000.0
449000.0,157.0,127.0,273.0,1221.0,7.8,108.0,0.9405500418931692,0.0382165605095541,0.1678951678951679,0.1417322834645669,735020,735049,1.0,0.0,0.0,1.0,0.0,0.0,0.0,269000.0
599000.0,1116.0,1112.0,1359.0,2498.0,2.2,23.0,1.015439696868357,0.5949820788530465,0.1737389911929543,0.3156474820143884,738702,738732,0.0,1.0,1.0,0.0,0.0,0.0,0.0,575000.0
549888.0,1029.0,807.0,1220.0,4338.0,4.2,50.0,0.9684707458361737,0.2118561710398445,0.2690179806362378,0.1462205700123915,736968,736998,1.0,0.0,0.0,0.0,0.0,1.0,0.0,535000.0
550000.0,1607.0,1551.0,2142.0,3617.0,2.3,21.0,1.0360187864733927,0.6776602364654635,0.2214542438484932,0.2707930367504835,738307,738336,0.0,1.0,1.0,0.0,0.0,0.0,0.0,560000.0
439000.0,1218.0,1299.0,2141.0,5882.0,4.8,47.0,0.9848632639661438,0.270935960591133,0.2278136688201292,0.1886066204772902,737180,737210,0.0,1.0,0.0,0.0,0.0,1.0,0.0,400000.0
549900.0,20.0,11.0,17.0,50.0,2.5,35.0,0.9918577480337532,0.25,0.1,0.3636363636363636,738521,738551,0.0,1.0,0.0,0.0,1.0,0.0,0.0,615000.0
619000.0,130.0,87.0,169.0,725.0,5.6,63.0,0.972499095734272,0.1692307692307692,0.0744827586206896,0.2068965517241379,737456,737484,1.0,0.0,0.0,1.0,0.0,0.0,0.0,350000.0
379990.0,4.0,2.0,9.0,19.0,4.8,32.0,0.956597534363112,0.0,0.2105263157894736,0.5,736420,736449,0.0,1.0,0.0,0.0,0.0,0.0,1.0,409250.0
489945.0,20.0,5.0,6.0,13.0,0.6999999999999998,88.0,0.950982385830992,0.0,0.0769230769230769,0.0,736330,736360,1.0,0.0,0.0,0.0,0.0,0.0,1.0,494000.0
499000.0,1139.0,746.0,1127.0,4783.0,4.2,63.0,0.9662776058910276,0.1474978050921861,0.1647501568053522,0.1193029490616621,736238,736268,1.0,0.0,1.0,0.0,0.0,0.0,0.0,470000.0
679000.0,35.0,49.0,79.0,141.0,4.0,36.0,0.9868667042454444,0.4285714285714285,0.1631205673758865,0.2448979591836734,737881,737910,1.0,0.0,0.0,0.0,1.0,0.0,0.0,675000.0
649000.0,158.0,147.0,227.0,750.0,4.7,51.0,0.970665157133808,0.1329113924050632,0.2026666666666666,0.1496598639455782,737699,737729,1.0,0.0,0.0,1.0,0.0,0.0,0.0,392500.0
449000.0,23.0,21.0,58.0,245.0,10.7,104.0,0.9245076545345788,0.0,0.2,0.1428571428571428,734594,734623,1.0,0.0,0.0,0.0,1.0,0.0,0.0,440000.0
339000.0,5.0,1.0,5.0,45.0,9.0,215.0,0.8632811614348732,0.0,0.0444444444444444,0.0,735234,735264,0.0,1.0,0.0,0.0,0.0,0.0,1.0,700000.0
449000.0,1.0,2.0,7.0,27.0,27.0,335.0,0.9244992295839752,0.0,0.16975208781596635,0.0,734928,734958,1.0,0.0,0.0,0.0,0.0,0.0,1.0,600000.0
549999.0,1038.0,1325.0,1949.0,4797.0,4.6,48.0,0.9712653676985492,0.186897880539499,0.1957473420888055,0.1984905660377358,736450,736480,1.0,0.0,1.0,0.0,0.0,0.0,0.0,479500.0
599000.0,20.0,22.0,36.0,125.0,6.3,62.0,0.9663634072320388,0.2,0.128,0.2727272727272727,737485,737515,1.0,0.0,0.0,0.0,1.0,0.0,0.0,630000.0
333750.0,882.0,428.0,1448.0,8919.0,10.1,110.0,0.9447044091552662,0.0918367346938775,0.1838771162686399,0.1238317757009345,734747,734776,0.0,1.0,1.0,0.0,0.0,0.0,0.0,315000.0
369000.0,1036.0,939.0,2077.0,8588.0,8.3,118.0,0.9532702775081452,0.1148648648648648,0.1828132277596646,0.1139510117145899,734989,735019,0.0,1.0,1.0,0.0,0.0,0.0,0.0,315000.0
449000.0,22.0,28.0,64.0,238.0,10.8,76.0,0.9310541418354767,0.0,0.1470588235294117,0.1428571428571428,735415,735445,1.0,0.0,0.0,0.0,1.0,0.0,0.0,467500.0
599000.0,133.0,160.0,232.0,594.0,4.5,42.0,0.9729446449215002,0.112781954887218,0.1734006734006733,0.2124999999999999,736815,736845,1.0,0.0,0.0,1.0,0.0,0.0,0.0,337500.0
549888.0,2.0,370.18299711815564,4.0,13.0,6.5,134.0,0.9922813762424,0.0,0.3846153846153846,0.18860376482180485,736968,736998,1.0,0.0,0.0,0.0,0.0,0.0,1.0,520000.0
375950.0,1047.0,1102.0,2222.0,7868.0,7.5,111.0,0.960013133788267,0.1318051575931232,0.1832740213523131,0.1415607985480943,736055,736084,0.0,1.0,1.0,0.0,0.0,0.0,0.0,316000.0
499000.0,143.0,108.0,166.0,757.0,5.3,73.0,0.9602027325909686,0.0699300699300699,0.1638044914134742,0.0925925925925925,736146,736176,1.0,0.0,0.0,1.0,0.0,0.0,0.0,289000.0
349900.0,156.0,123.0,311.0,1215.0,7.8,74.0,0.961394653939836,0.0705128205128205,0.2049382716049382,0.1463414634146341,735385,735414,0.0,1.0,0.0,1.0,0.0,0.0,0.0,284000.0
361250.0,1.0,3.0,15.0,56.0,56.0,174.0,1.0,0.0,0.2142857142857142,0.3333333333333333,735324,735353,0.0,1.0,0.0,0.0,0.0,0.0,1.0,210000.0
549999.0,23.0,20.0,37.0,136.0,5.9,43.0,0.9882795359249292,0.3043478260869565,0.1691176470588235,0.1499999999999999,737060,737090,1.0,0.0,0.0,0.0,1.0,0.0,0.0,550000.0
550000.0,693.0,692.0,834.0,2010.0,2.9,44.0,0.9886418241707106,0.4126984126984126,0.136318407960199,0.3424855491329479,738552,738579,0.0,1.0,0.0,0.0,0.0,1.0,0.0,547000.0
499999.0,187.0,204.0,233.0,376.0,2.0,25.0,1.012189731358749,0.4919786096256684,0.1462765957446808,0.2941176470588235,738003,738033,0.0,1.0,0.0,1.0,0.0,0.0,0.0,345000.0
507000.0,1089.0,684.0,716.0,3521.0,3.2,53.0,0.9672959379227016,0.1983471074380165,0.1119000284010224,0.1432748538011695,736664,736694,1.0,0.0,1.0,0.0,0.0,0.0,0.0,495000.0
439000.0,1431.0,1526.0,2453.0,6635.0,4.6,47.0,0.9838031368169476,0.2585604472396925,0.2241145440844009,0.1828309305373525,737180,737210,0.0,1.0,1.0,0.0,0.0,0.0,0.0,390000.0
419990.0,1407.0,1261.0,2100.0,5797.0,4.1,38.0,0.9834470506219704,0.32409381663113,0.2289115059513541,0.1665344964314036,736846,736875,0.0,1.0,0.0,0.0,0.0,1.0,0.0,385000.0
324990.0,907.0,421.0,775.0,6578.0,7.3,102.0,0.9545721644601982,0.1212789415656008,0.0972940103374885,0.1045130641330166,735568,735598,0.0,1.0,0.0,0.0,0.0,1.0,0.0,320000.0
665000.0,1115.0,1021.0,1370.0,2368.0,2.1,46.0,0.984304655158416,0.3246636771300448,0.1516047297297297,0.3428011753183153,737850,737880,1.0,0.0,0.0,0.0,0.0,1.0,0.0,620000.0
629000.0,902.0,1257.0,1584.0,3814.0,4.2,53.0,0.9703795596702252,0.2172949002217294,0.2060828526481384,0.1949085123309466,737638,737668,1.0,0.0,0.0,0.0,0.0,1.0,0.0,600000.0
339999.0,642.0,412.0,1395.0,7432.0,11.6,142.0,0.9424332319339253,0.0887850467289719,0.106297093649085,0.1626213592233009,734900,734927,0.0,1.0,1.0,0.0,0.0,0.0,0.0,299000.0
679500.0,970.0,650.0,809.0,2808.0,2.9,38.0,0.986624293272531,0.3618556701030927,0.2183048433048433,0.1984615384615384,738460,738489,1.0,0.0,1.0,0.0,0.0,0.0,0.0,663950.0
299999.0,783.0,361.0,794.0,7975.0,10.2,112.0,0.945942560783242,0.0983397190293742,0.1109717868338557,0.0997229916897506,734808,734837,0.0,1.0,1.0,0.0,0.0,0.0,0.0,312500.0
729999.0,13.0,26.0,46.0,98.0,7.5,102.0,0.9519033226901644,0.1538461538461538,0.1428571428571428,0.2307692307692307,738611,738640,1.0,0.0,0.0,0.0,1.0,0.0,0.0,680000.0
429990.0,959.0,628.0,1074.0,5253.0,5.5,43.0,0.9600677229511676,0.1126173096976016,0.177803160098991,0.1242038216560509,735446,735476,1.0,0.0,0.0,0.0,0.0,1.0,0.0,485000.0
449000.0,557.0,556.0,1242.0,4385.0,7.9,115.0,0.9379849145156592,0.0700179533213644,0.1372862029646522,0.2050359712230215,734928,734958,1.0,0.0,0.0,0.0,0.0,1.0,0.0,401000.0
536450.0,50.0,38.0,53.0,170.0,3.4,33.0,1.0022681003787406,0.2399999999999999,0.1588235294117647,0.131578947368421,736907,736937,1.0,0.0,0.0,0.0,1.0,0.0,0.0,590500.0
674950.0,910.0,678.0,935.0,2519.0,2.8,29.0,0.9985146868312949,0.4549450549450549,0.2366018261214767,0.2182890855457227,738399,738428,1.0,0.0,0.0,0.0,0.0,1.0,0.0,710000.0
379900.0,19.0,4.0,23.0,103.0,5.4,60.0,0.9851456606855764,0.2105263157894736,0.174757281553398,0.25,736603,736633,0.0,1.0,0.0,0.0,1.0,0.0,0.0,360000.0
449000.0,1039.0,927.0,1725.0,6598.0,6.4,66.0,0.948058893586778,0.0827718960538979,0.1759624128523795,0.133764832793959,735020,735049,1.0,0.0,1.0,0.0,0.0,0.0,0.0,424000.0
459000.0,1.0,8.0,20.0,98.0,98.0,184.0,0.9686507048675902,0.0,0.0918367346938775,0.375,735630,735657,1.0,0.0,0.0,0.0,0.0,0.0,1.0,210000.0
